utc_timestamp,DE_KN_industrial1_grid_import,DE_KN_industrial1_pv_1,DE_KN_industrial1_pv_2,DE_KN_industrial2_pv,DE_KN_industrial3_area_offices,DE_KN_industrial3_area_room_1,DE_KN_industrial3_area_room_2,DE_KN_industrial3_area_room_3,DE_KN_industrial3_area_room_4,DE_KN_industrial3_compressor,DE_KN_industrial3_cooling_aggregate,DE_KN_industrial3_cooling_pumps,DE_KN_industrial3_dishwasher,DE_KN_industrial3_machine_1,DE_KN_industrial3_machine_2,DE_KN_industrial3_machine_3,DE_KN_industrial3_machine_4,DE_KN_industrial3_machine_5,DE_KN_industrial3_pv_facade,DE_KN_industrial3_pv_roof,DE_KN_industrial3_refrigerator,DE_KN_industrial3_ventilation,DE_KN_residential1_dishwasher,DE_KN_residential1_freezer,DE_KN_residential1_grid_import,DE_KN_residential1_heat_pump,DE_KN_residential1_pv,DE_KN_residential1_washing_machine,DE_KN_residential2_circulation_pump,DE_KN_residential2_dishwasher,DE_KN_residential2_grid_import,DE_KN_residential2_washing_machine,DE_KN_residential3_circulation_pump,DE_KN_residential3_dishwasher,DE_KN_residential3_freezer,DE_KN_residential3_refrigerator,DE_KN_residential3_washing_machine,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine,DE_KN_residential5_dishwasher,DE_KN_residential5_grid_import,DE_KN_residential5_refrigerator,DE_KN_residential5_washing_machine,DE_KN_residential6_circulation_pump,DE_KN_residential6_dishwasher,DE_KN_residential6_freezer,DE_KN_residential6_grid_import,DE_KN_residential6_pv,DE_KN_residential6_washing_machine
2016-10-05T00:00:00Z,202061.914,4862.173,3901.303,18044.776,10108.635,3879.603,17654.799,3525.422,24093.88,30552.707,56407.741,110231.725,523.615,25025.034,82714.165,124446.708,250.481,3591.377,5321.104,13018.306,299.389,108771.952,221.128,310.028,6780.448,5742.427,14813.488,234.786,500.558,343.745,3344.558,185.601,873.562,844.172,366.268,338.342,1091.204,87.574,961.627,166.942,8647.41,3475.565,2203.601,10901.213,157.521,111.206,213.105,2394.653,348.589,175.545,321.359,52.982,103.297,3447.919,8469.14,39.565
2016-10-06T00:00:00Z,202860.281,4881.932,3912.934,18112.276,10135.514,3900.634,17705.424,3526.773,24093.896,30636.864,56412.178,110503.568,525.832,25025.034,82961.509,124870.583,250.481,3632.619,5344.245,13061.899,300.024,109015.702,221.129,310.85,6792.609,5754.888,14844.91,234.787,501.32,345.036,3352.108,186.388,874.124,845.348,366.268,338.848,1091.43,88.211,961.631,167.431,8682.531,3480.281,2203.601,10939.912,157.93,111.858,213.982,2398.489,349.516,175.545,321.533,53.173,103.413,3451.139,8505.38,39.565
2016-10-07T00:00:00Z,203701.109,4894.282,3921.314,18149.846,10163.215,3912.653,17761.494,3529.888,24107.224,30706.848,56416.616,110776.506,527.003,25025.034,83202.228,125277.896,250.481,3641.056,5355.885,13091.415,300.635,109253.827,221.13,311.651,6803.739,5770.148,14862.609,234.788,502.182,346.35,3361.648,187.167,874.675,846.731,366.268,339.359,1092.47,88.211,961.631,167.923,8704.59,3484.208,2203.601,10965.293,158.322,111.858,213.985,2404.023,350.355,175.545,321.607,53.407,103.515,3453.184,8524.97,39.565
2016-10-08T00:00:00Z,204583.906,4901.562,3925.973,18172.827,10188.254,3927.504,17807.846,3540.163,24112.88,30767.942,56421.053,111087.162,529.233,25025.034,83446.384,125675.833,250.481,3651.197,5363.003,13110.438,301.213,109507.327,221.947,312.468,6817.233,5784.357,14872.801,234.79,503.472,347.625,3369.048,187.922,876.132,846.794,366.268,339.815,1092.491,88.211,961.631,168.365,8713.4,3491.193,2208.971,10979.104,158.705,111.858,214.866,2413.589,351.395,177.091,321.96,53.638,103.634,3457.884,8535.46,40.409
2016-10-09T00:00:00Z,205070.477,4910.453,3932.004,18201.737,10202.814,3931.714,17842.166,3540.503,24113.083,30817.817,56425.491,111407.475,530.214,25025.034,83679.197,126069.521,250.481,3659.58,5370.522,13131.962,301.789,109760.077,221.948,313.292,6838.259,5797.998,14886.867,237.826,504.752,348.685,3377.478,188.89,877.887,848.064,366.268,340.365,1095.429,89.002,961.634,168.8,8724.41,3499.255,2214.101,10996.383,159.111,112.616,215.718,2421.049,352.434,177.648,322.745,53.768,103.753,3463.799,8548.241,40.409
2016-10-10T00:00:00Z,205805.711,4920.782,3939.303,18237.038,10216.024,3935.943,17876.246,3540.822,24113.255,30866.614,56429.928,111731.85,530.217,25025.034,83912.072,126463.396,250.481,3667.963,5379.643,13155.852,302.285,110012.077,222.824,314.121,6859.733,5814.587,14904.418,239.612,505.531,349.997,3386.348,188.891,879.651,849.256,366.268,340.895,1098.57,89.785,971.563,169.226,8732.391,3509.86,2219.421,11017.723,159.545,113.324,217.389,2432.681,353.485,178.284,323.728,54.033,103.867,3470.829,8564.8,40.771
2016-10-11T00:00:00Z,206604.953,4931.802,3945.914,18276.346,10253.885,3952.933,17935.535,3541.402,24113.443,30929.192,56434.334,112032.35,532.416,25025.034,84188.04,126871.833,250.481,3676.338,5392.663,13182.431,302.872,110286.015,222.824,314.93,6871.903,5832.578,14924.34,239.613,506.651,351.297,3395.028,189.653,881.403,849.318,366.268,341.431,1098.878,89.786,971.566,169.646,8751.361,3518.651,2226.188,11040.922,159.921,114.072,219.028,2440.986,354.378,178.284,324.573,54.273,104.119,3476.509,8584.72,41.098
2016-10-12T00:00:00Z,207372.187,4946.242,3954.734,18327.366,10288.854,3973.304,18001.105,3549.112,24113.646,30998.551,56438.741,112354.225,533.598,25025.284,84428.915,127269.271,250.481,3684.701,5410.104,13217.298,303.474,110628.39,222.825,315.737,6883.953,5849.667,14946.367,239.615,507.812,351.302,3401.088,189.655,883.178,849.38,366.268,341.965,1102.177,89.787,971.57,170.061,8777.311,3526.896,2232.331,11072.463,160.363,114.646,219.365,2446.129,355.357,178.758,325.455,54.51,104.411,3482.859,8610.572,41.402
2016-10-13T00:00:00Z,208161.062,4962.953,3963.314,18386.346,10320.174,3992.174,18055.113,3562.253,24272.958,31128.801,56443.147,112670.662,535.827,25243.159,84668.228,127678.271,250.481,3695.259,5432.264,13257.235,304.089,111097.64,223.411,316.552,6896.604,5864.718,14977.809,239.616,508.93,352.731,3409.628,190.43,884.963,851.695,366.268,342.498,1104.249,90.571,971.571,170.49,8808.381,3533.024,2236.411,11109.592,160.757,114.648,220.203,2453.169,356.283,178.758,326.335,54.702,104.586,3486.384,8641.761,41.402
2016-10-14T00:00:00Z,208984.945,4974.822,3971.214,18425.635,10353.545,4014.134,18100.933,3578.353,24471.083,31252.395,56447.553,112976.6,538.938,25403.565,84901.915,128074.896,250.481,3703.638,5443.835,13285.142,304.751,111539.452,223.412,317.481,6917.803,5884.998,14996.867,240.144,510.118,354.046,3420.278,190.431,886.706,852.791,366.268,343.069,1105.853,90.571,971.571,170.914,8826.291,3539.821,2241.031,11133.373,161.132,114.648,221.036,2461.209,357.159,180.094,327.079,54.88,104.661,3488.574,8660.652,41.402
2016-10-15T00:00:00Z,209795.047,4980.762,3975.013,18446.096,10380.904,4026.994,18152.724,3587.212,24588.005,31371.551,56451.928,113301.912,540.068,25639.268,85138.947,128482.333,250.481,3714.814,5449.202,13300.563,305.389,111829.452,223.413,318.498,6931.319,5905.578,15005.258,240.145,511.471,355.343,3427.858,191.211,888.362,854.146,366.268,343.637,1109.238,91.368,974.297,171.33,8832.471,3551.948,2249.041,11145.533,161.484,114.655,222.004,2470.649,358.12,181.21,327.811,55.139,104.886,3496.919,8669.361,41.402
2016-10-16T00:00:00Z,210276.391,4990.463,3981.633,18481.917,10393.47,4031.284,18187.478,3587.663,24588.005,31420.911,56456.334,113627.475,541.085,25645.846,85372.072,128873.896,250.481,3723.248,5459.796,13323.54,305.935,112061.515,224.278,319.321,6949.398,5923.347,15015.809,241.805,512.713,355.348,3433.348,191.212,890.059,856.597,366.268,344.219,1109.741,91.399,983.948,171.741,8844.34,3566.795,2257.961,11167.403,161.869,114.672,222.006,2481.026,359.194,182.969,329.011,55.356,104.946,3505.724,8688.101,41.402
2016-10-17T00:00:00Z,210998.984,4994.982,3984.604,18501.147,10404.434,4035.554,18222.023,3588.172,24588.005,31470.239,56460.772,113954.037,541.088,25652.409,85604.79,129265.458,250.481,3731.662,5463.264,13335.782,306.466,112297.265,225.101,320.136,6969.529,5940.658,15024.391,243.582,513.78,356.443,3441.993,192.301,891.706,856.675,366.268,344.817,1114.709,91.891,983.948,172.157,8849.68,3578.058,2266.411,11177.604,162.308,114.673,222.884,2490.139,360.114,183.609,329.7,55.471,105.092,3512.224,8696.031,41.402
2016-10-18T00:00:00Z,211837.422,5000.102,3988.004,18520.557,10447.314,4040.388,18289.016,3594.592,24660.474,31564.645,56465.194,114274.35,543.227,25713.284,85842.478,129677.521,250.481,3740.068,5467.655,13349.126,307.288,112547.14,225.102,320.948,6981.198,5954.546,15032.598,243.583,514.729,357.753,3449.173,192.302,893.286,856.737,366.268,345.338,1119.73,91.914,991.186,172.553,8854.33,3590.027,2271.031,11188.822,162.699,115.25,223.724,2498.299,361.108,183.609,330.468,55.54,105.234,3516.794,8704.261,41.402
2016-10-19T00:00:00Z,212735.391,5012.102,3994.674,18561.557,10481.63,4052.693,18335.984,3605.453,24811.911,31691.426,56570.334,114608.818,545.358,25827.096,86074.884,130089.771,250.481,3748.482,5482.503,13376.79,308.141,112794.39,225.103,321.906,6991.643,5964.417,15058.359,243.585,515.725,357.763,3455.418,192.304,894.973,857.898,366.268,345.87,1125.353,91.915,991.189,172.963,8877.6,3596.639,2275.101,11217.832,163.147,116.083,223.727,2504.629,362.094,183.609,331.715,55.579,105.37,3522.759,8728.54,41.46
2016-10-20T00:00:00Z,213608.078,5016.753,3997.584,18577.424,10521.47,4077.193,18406.824,3638.743,25043.583,31820.02,56574.834,114928.131,548.461,26028.002,86321.259,130499.021,250.481,3756.877,5487.733,13390.298,308.959,113100.202,225.103,322.742,7006.798,5979.126,15067.078,244.711,516.786,359.119,3464.378,193.137,896.573,857.96,366.268,346.364,1126.585,92.338,996.484,173.38,8880.99,3608.878,2279.901,11226.973,163.555,116.091,225.815,2511.391,362.971,184.258,332.398,55.622,105.475,3529.169,8735.14,41.46
2016-10-21T00:00:00Z,214470.719,5028.703,4005.883,18628.526,10532.994,4081.324,18437.754,3639.083,25043.614,31869.989,56579.303,115249.975,549.557,26034.721,86554.322,130890.708,250.481,3765.302,5505.905,13423.61,309.675,113377.702,225.906,323.547,7023.388,5995.708,15093.398,246.196,517.908,360.424,3473.113,193.932,898.356,858.022,366.268,346.847,1128.087,92.338,996.486,173.786,8902.551,3615.045,2285.391,11254.092,163.948,116.091,226.643,2520.434,363.866,185.252,333.33,55.662,105.584,3533.149,8761.341,41.46
2016-10-22T00:00:00Z,215267.156,5033.682,4009.473,18646.565,10561.12,4092.604,18503.769,3646.412,25073.107,31974.27,56583.709,115573.975,551.678,26147.33,86793.665,131311.271,250.481,3776.166,5511.753,13440.337,310.453,113647.702,225.907,324.362,7040.868,6016.037,15101.398,247.731,519.193,361.488,3481.328,195.057,900.002,858.085,366.268,347.316,1128.088,93.135,999.212,174.201,8908.569,3626.61,2292.781,11280.723,164.269,116.098,226.645,2529.499,364.762,185.488,334.309,55.733,105.663,3539.964,8768.402,41.46
2016-10-23T00:00:00Z,215690.094,5046.083,4017.383,18704.295,10573.685,4096.894,18538.523,3646.863,25073.107,32023.629,56588.116,115899.537,551.68,26153.909,87026.79,131702.833,250.481,3784.599,5522.346,13463.313,311.065,113879.765,226.927,325.19,7056.118,6036.267,15127.27,247.733,520.503,361.493,3489.038,195.925,901.835,859.247,366.268,347.812,1129.791,93.758,1005.248,174.594,8933.03,3638.503,2300.421,11315.533,164.725,116.11,227.525,2540.724,365.798,186.716,335.454,55.813,105.723,3542.809,8799.921,41.46
2016-10-24T00:00:00Z,216372.477,5050.802,4020.363,18720.936,10584.649,4101.163,18573.068,3647.372,25073.107,32072.957,56592.553,116226.1,551.683,26160.471,87259.509,132094.396,250.481,3793.013,5525.815,13475.556,311.662,114115.515,227.776,325.991,7069.973,6051.398,15137.039,247.734,521.532,362.95,3499.538,196.281,903.513,860.526,366.268,348.324,1129.995,93.758,1005.248,174.987,8938.969,3649.69,2309.008,11325.893,165.158,116.11,228.383,2548.664,366.873,186.716,336.333,56.029,105.858,3552.844,8806.761,41.722
2016-10-25T00:00:00Z,217234.766,5059.902,4026.073,18756.467,10627.53,4105.998,18640.06,3653.792,25145.575,32167.364,56596.975,116546.412,553.874,26221.346,87497.197,132506.458,250.481,3801.42,5530.206,13488.899,312.417,114365.39,227.777,326.798,7081.053,6065.207,15151.07,247.735,522.578,364.273,3508.068,196.282,905.252,860.609,366.268,348.828,1130.379,93.772,1009.544,175.391,8950.549,3659.938,2315.732,11346.674,165.602,116.991,229.239,2557.991,367.909,186.716,337.461,56.223,105.936,3562.234,8824.661,41.992
2016-10-26T00:00:00Z,218106.039,5062.232,4027.144,18765.608,10661.846,4118.303,18687.029,3664.653,25297.013,32294.145,56702.116,116880.881,556.043,26335.159,87729.603,132918.708,250.481,3809.834,5545.053,13516.563,313.175,114612.64,227.778,327.606,7092.058,6078.468,15155.461,247.736,523.673,367.077,3518.938,196.284,906.752,860.672,366.268,349.365,1130.545,94.244,1012.428,175.784,8951.998,3671.388,2320.771,11351.963,166.004,117.798,229.242,2564.594,369.001,188.506,338.462,56.464,106.156,3572.654,8827.831,41.992
2016-10-27T00:00:00Z,218933.898,5066.222,4029.383,18779.686,10701.685,4142.803,18757.869,3697.943,25528.685,32422.739,56706.616,117200.193,557.162,26536.065,87975.978,133327.958,250.481,3818.228,5550.284,13530.071,313.856,114918.452,227.779,328.409,7102.793,6092.537,15161.867,247.738,524.746,368.199,3531.728,197.164,908.374,861.879,366.268,349.859,1134.84,94.244,1012.428,176.2,8957.78,3679.596,2325.441,11360.563,166.39,117.798,230.111,2571.534,369.946,188.506,339.48,56.698,106.364,3582.304,8833.851,42.221
2016-10-28T00:00:00Z,219828.648,5077.543,4036.343,18831.084,10713.21,4146.934,18788.799,3698.283,25528.716,32472.707,56711.084,117522.037,560.265,26542.784,88209.04,133719.646,250.481,3826.654,5568.456,13563.384,314.607,115195.952,227.78,329.222,7114.524,6107.447,15183.41,247.739,525.868,369.293,3545.648,197.166,910.186,863.135,366.268,350.382,1134.841,94.26,1017.476,176.578,8976.858,3688.121,2330.871,11388.223,166.804,117.806,231.403,2579.244,370.872,189.678,340.872,56.898,106.463,3591.364,8860.601,42.273
2016-10-29T00:00:00Z,220676.906,5083.423,4039.993,18852.405,10736.914,4151.029,18858.205,3708.767,25674.099,32577.02,56715.491,117834.381,561.38,26625.58,88377.822,134113.521,250.481,3835.056,5574.214,13577.77,315.298,115464.015,228.639,330.029,7126.703,6125.867,15190.141,247.74,527.192,370.6,3556.298,198.134,911.892,863.199,366.268,350.942,1134.842,95.161,1017.478,176.962,8986.108,3701.013,2340.972,11402.584,167.179,117.809,231.747,2588.966,371.745,190.805,341.878,57.104,106.523,3599.574,8871.851,42.273
2016-10-30T00:00:00Z,221094.109,5089.543,4044.104,18880.018,10746.764,4155.168,18888.955,3709.137,25674.099,32625.801,56719.928,118130.475,561.383,26632.19,88520.665,134498.208,250.481,3843.42,5582.616,13596.239,315.899,115692.14,228.64,330.839,7141.713,6144.837,15200.598,247.741,528.45,371.711,3566.468,199.316,913.571,864.425,366.268,351.434,1136.882,95.179,1022.806,177.334,8994.12,3714.963,2351.196,11419.162,167.569,118.488,233.143,2599.296,372.692,192.478,343.111,57.358,106.583,3608.859,8885.411,42.273
2016-10-31T00:00:00Z,221799.867,5101.833,4050.174,18936.084,10754.285,4159.328,18920.365,3709.517,25674.13,32675.364,56724.459,118416.787,561.385,26638.815,88663.822,134883.896,250.481,3851.814,5604.163,13630.005,316.497,115919.64,228.923,331.646,7156.208,6161.238,15229.508,247.743,529.493,372.97,3576.128,199.317,915.418,865.622,366.268,351.997,1137.378,95.95,1029.295,177.722,9019.508,3723.738,2358.831,11456.113,167.994,118.499,233.145,2605.914,373.573,192.478,344.243,57.473,106.729,3617.114,8916.822,42.273
2016-11-01T00:00:00Z,222257.062,5110.052,4055.613,18971.077,10774.555,4182.418,18988.805,3714.437,25751.302,32749.317,56728.897,118711.662,563.516,26645.393,88836.915,135282.896,250.481,3860.189,5614.854,13650.106,317.175,116194.077,228.924,332.442,7173.739,6179.917,15247.32,249.469,530.601,375.658,3587.518,200.218,917.099,865.685,366.268,352.539,1137.962,95.95,1029.295,178.118,9038.739,3731.327,2365.081,11479.662,168.349,118.499,233.148,2615.096,374.383,192.478,345.154,57.541,106.871,3628.124,8936.22,42.273
2016-11-02T00:00:00Z,222946.977,5119.492,4061.843,19015.385,10785.814,4186.663,19019.814,3714.807,25751.349,32798.582,56733.334,119031.943,563.518,26651.971,89066.259,135668.021,250.481,3868.584,5629.073,13675.208,317.778,116420.765,229.752,333.24,7196.774,6198.257,15263.348,251.192,531.789,376.798,3600.898,201.03,918.868,866.986,366.268,353.054,1140.77,95.979,1037.863,178.5,9052.45,3743.688,2374.008,11505.944,168.763,119.292,233.151,2621.704,375.221,192.478,346.125,57.58,107.007,3636.044,8959.081,42.332
2016-11-03T00:00:00Z,223689.43,5127.123,4066.363,19046.346,10816.894,4197.479,19079.764,3729.407,25900.302,32862.707,56737.772,119353.037,565.682,26653.674,89302.259,136053.396,250.481,3876.947,5640.655,13696.372,318.461,116700.952,229.753,334.075,7215.069,6213.058,15279.34,252.318,532.837,378.213,3609.458,201.032,920.528,867.049,366.268,353.595,1140.771,95.979,1037.863,178.916,9065.319,3753.557,2382.291,11522.713,169.185,119.292,233.154,2630.591,376.055,192.478,347.382,57.624,107.112,3644.159,8973.421,42.332
2016-11-04T00:00:00Z,224470.672,5139.253,4072.674,19104.917,10845.244,4203.529,19136.48,3729.847,25900.349,32920.473,56742.209,119644.225,566.766,26653.674,89553.447,136442.708,250.481,3885.322,5664.424,13731.263,319.152,117162.39,230.604,334.937,7230.859,6234.988,15308.25,253.804,534.211,378.218,3617.268,201.879,922.34,868.178,366.268,354.121,1143.528,96.929,1043.539,179.311,9089.008,3763.619,2392.282,11559.873,169.587,119.305,234.004,2638.001,376.961,193.56,348.383,57.664,107.221,3653.964,9005.991,42.332
2016-11-05T00:00:00Z,225201.016,5147.673,4078.334,19142.448,10875.195,4211.788,19186.51,3740.617,26052.13,33025.739,56746.647,119940.037,568.842,26761.455,89790.165,136843.021,250.481,3893.693,5676.374,13752.817,319.874,117558.39,230.604,335.791,7240.948,6256.558,15320.949,255.339,535.703,379.348,3627.308,203.071,924.081,869.432,366.268,354.619,1145.548,96.929,1043.54,179.699,9105.03,3774.322,2402.461,11582.613,169.99,119.305,234.007,2646.986,377.86,194.268,349.215,57.735,107.3,3662.084,9024.482,42.332
2016-11-06T00:00:00Z,225652.398,5150.272,4079.794,19152.155,10889.795,4215.929,19217.115,3741.177,26052.146,33075.067,56751.053,120263.975,568.845,26768.08,90021.29,137243.958,250.481,3902.06,5678.413,13760.372,320.467,117798.015,230.605,336.598,7251.864,6273.607,15325.699,255.34,537.008,380.657,3634.488,203.073,925.667,870.615,366.268,355.147,1146.949,96.929,1043.54,180.101,9107.959,3787.542,2410.911,11588.293,170.388,119.305,234.858,2651.841,378.743,194.992,350.167,57.815,107.36,3673.199,9028.13,42.332
2016-11-07T00:00:00Z,226306.844,5152.192,4080.664,19159.807,10903.695,4220.099,19247.834,3741.737,26052.193,33123.52,56755.522,120531.287,568.847,26774.705,90252.353,137644.958,250.481,3910.424,5679.936,13766.192,321.035,118036.515,230.606,337.417,7268.694,6296.417,15328.68,255.341,538.454,381.782,3645.088,203.946,927.325,871.879,366.268,355.707,1150.001,97.476,1043.54,180.483,9109.129,3805.25,2423.211,11592.473,170.771,119.307,235.792,2661.704,379.642,196.215,351.367,58.031,107.495,3690.839,9030.652,42.594
2016-11-08T00:00:00Z,227029.477,5157.592,4084.513,19182.975,10939.705,4242.424,19305.558,3752.717,26192.286,33244.301,56759.959,120811.193,570.056,26947.268,90487.853,138060.771,250.481,3918.791,5686.835,13781.544,321.681,118578.64,230.607,338.218,7279.128,6323.187,15340.98,255.343,540.225,381.787,3653.048,204.662,929.058,873.148,366.268,356.2,1150.018,97.488,1047.161,180.86,9114.319,3822.473,2437.451,11606.162,171.149,120.099,236.649,2670.271,380.527,196.215,352.525,58.225,107.573,3700.239,9040.521,42.863
2016-11-09T00:00:00Z,227779.93,5164.182,4089.174,19206.616,10978.055,4256.089,19355.076,3757.592,26201.739,33306.239,56764.397,121075.912,573.454,26953.893,90738.572,138476.146,250.481,3927.154,5694.214,13798.036,322.415,119140.89,230.608,339.016,7288.819,6351.517,15350.68,255.344,542.086,382.892,3661.968,205.586,930.797,873.212,366.268,356.735,1152.379,97.512,1054.896,181.233,9122.428,3844.62,2453.272,11622.322,171.572,120.112,236.654,2677.701,381.386,197.189,353.917,58.465,107.793,3711.379,9052.8,42.863
2016-11-10T00:00:00Z,228523.055,5168.883,4092.464,19223.424,11014.504,4269.668,19406.734,3778.547,26253.583,33407.754,56768.834,121356.35,575.609,27031.737,90987.79,138891.333,250.481,3935.513,5698.604,13810.802,323.152,119731.827,230.609,339.85,7298.733,6376.626,15358.527,255.345,543.732,384.021,3670.673,205.588,932.461,874.426,366.268,357.251,1153.068,98.316,1059.362,181.618,9125.639,3865.518,2468.926,11632.104,171.987,120.12,237.537,2684.924,382.409,197.189,355.054,58.706,107.908,3721.564,9059.691,42.935
2016-11-11T00:00:00Z,229279.625,5175.413,4096.854,19249.315,11049.334,4283.384,19468.295,3796.977,26428.911,33527.832,56773.272,121649.662,578.838,27190.674,91228.822,139324.458,250.481,3943.873,5708.616,13828.872,323.927,120109.64,231.41,340.712,7310.623,6398.337,15368.508,255.346,545.017,384.028,3677.958,206.059,934.14,874.489,366.268,357.782,1153.069,98.327,1066.208,181.994,9132.469,3883.037,2483.612,11647.123,172.407,120.126,238.477,2694.654,383.278,197.797,356.393,58.951,108.186,3732.719,9071.72,43.092
2016-11-12T00:00:00Z,230035.82,5182.833,4101.914,19276.917,11077.824,4290.489,19525.885,3827.787,26609.13,33631.707,56777.756,121939.037,582.053,27281.299,91478.165,139726.021,250.481,3952.263,5720.424,13849.177,324.709,120525.265,231.411,341.566,7323.298,6423.468,15380.328,255.348,546.205,385.397,3695.533,206.908,935.861,875.701,366.268,358.36,1155.691,99.165,1071.182,182.34,9140.7,3903.688,2498.831,11664.004,172.866,120.812,239.306,2702.904,384.21,197.797,357.734,59.208,108.317,3743.584,9085.06,43.458
2016-11-13T00:00:00Z,230459.914,5190.592,4107.434,19308.995,11091.064,4294.469,19556.693,3828.167,26609.146,33680.426,56782.209,122195.662,582.056,27281.299,91709.072,140121.333,250.481,3960.642,5728.495,13866.192,325.296,120744.765,232.202,342.358,7336.574,6448.988,15388.77,255.349,548.053,386.779,3703.823,206.909,937.661,875.764,366.268,358.924,1158.322,99.174,1074.202,182.716,9151.959,3920.638,2515.371,11684.274,173.299,120.817,240.27,2710.754,385.107,198.381,358.935,59.39,108.476,3751.309,9102.21,43.458
2016-11-14T00:00:00Z,231089.82,5193.203,4109.073,19318.725,11104.705,4298.418,19587.506,3828.527,26609.193,33729.004,56786.678,122447.506,582.058,27281.299,91939.697,140516.958,250.481,3969.013,5730.495,13873.88,325.843,120963.89,232.203,343.171,7348.908,6475.408,15393.348,255.35,549.973,388.194,3715.663,207.395,939.334,875.828,366.268,359.461,1158.323,99.19,1079.063,183.082,9153.039,3946.22,2532.156,11690.024,173.7,120.826,241.714,2722.804,385.946,198.381,360.322,59.764,108.574,3762.589,9105.751,43.458
2016-11-15T00:00:00Z,231826.578,5194.512,4109.394,19323.877,11147.365,4315.754,19646.103,3856.067,26795.583,33847.27,56791.116,122722.943,584.569,27467.237,92176.572,140923.271,250.481,3977.384,5731.323,13877.825,326.527,121632.952,232.204,343.957,7360.259,6504.528,15395.949,257.076,551.811,389.328,3725.638,208.316,941.018,877.142,366.268,359.964,1158.324,100.05,1083.823,183.438,9153.569,3971.648,2547.762,11693.094,174.065,121.707,242.575,2730.314,386.772,198.381,361.704,59.922,108.752,3776.649,9107.3,43.458
2016-11-16T00:00:00Z,232561.867,5200.982,4113.993,19345.858,11190.774,4327.599,19697.533,3876.747,26795.63,33912.161,56795.553,123009.037,587.884,27470.518,92414.822,141330.271,250.481,3985.783,5738.604,13893.356,327.441,122132.515,232.205,344.707,7370.718,6528.408,15406.77,258.8,553.28,389.333,3734.148,209.599,942.782,878.387,366.268,360.467,1158.325,100.05,1083.823,183.777,9161.819,3987.505,2561.751,11706.492,174.439,121.707,242.578,2738.794,387.64,199.769,362.981,60.135,108.91,3787.204,9117.652,43.829
2016-11-17T00:00:00Z,233344.023,5203.222,4115.194,19354.405,11231.705,4353.074,19760.894,3890.507,26963.989,34045.02,56800.022,123315.537,590.131,27661.221,92654.165,141737.396,250.481,4005.509,5740.116,13899.52,328.322,122464.077,232.206,345.481,7381.313,6550.068,15411.238,258.801,554.497,390.459,3743.158,210.475,944.391,878.446,366.268,360.97,1158.491,100.822,1093.493,184.123,9162.129,4014.555,2575.431,11711.604,174.817,122.581,243.51,2746.224,388.507,199.769,364.29,60.32,109.015,3798.789,9120.751,43.829
2016-11-18T00:00:00Z,234207.008,5208.892,4119.343,19374.026,11270.44,4360.794,19815.525,3904.692,27156.724,34156.707,56804.397,123630.537,593.396,27839.518,92887.384,142144.208,250.481,4019.775,5746.206,13913.544,329.182,122737.015,232.481,346.257,7395.643,6570.068,15417.43,259.209,555.951,391.562,3752.578,210.476,946.048,879.569,366.268,361.507,1160.757,100.822,1093.493,184.498,9166.998,4028.304,2586.751,11721.354,175.237,122.581,244.457,2753.874,389.381,199.769,365.634,60.483,109.105,3810.774,9129.011,43.829
2016-11-19T00:00:00Z,235048.242,5210.642,4120.124,19381.397,11310.63,4365.679,19875.57,3916.707,27334.552,34279.645,56808.897,123940.162,595.611,27962.362,93127.54,142544.646,250.481,4027.767,5747.733,13918.638,330.155,122996.515,232.482,347.021,7404.939,6588.927,15420.129,259.211,557.409,392.659,3763.018,211.109,947.692,879.631,366.268,362.013,1161.663,100.822,1093.493,184.844,9168.508,4043.808,2598.862,11725.303,175.622,122.581,245.408,2763.206,390.274,200.4,366.947,60.691,109.165,3823.039,9131.521,43.829
2016-11-20T00:00:00Z,235503.117,5212.312,4120.894,19387.518,11331.14,4369.839,19906.135,3917.447,27334.568,34345.426,56813.334,124219.912,597.786,27969.065,93358.822,142940.771,250.481,4035.56,5749.026,13923.755,331.063,123217.077,232.482,347.788,7414.368,6611.837,15422.41,259.212,559.069,395.33,3779.648,211.979,949.324,880.737,366.268,362.487,1161.664,100.87,1108.676,185.209,9169.209,4079.274,2613.916,11728.733,176.009,123.424,245.411,2773.106,391.326,200.957,368.316,60.87,109.269,3836.139,9133.47,43.829
2016-11-21T00:00:00Z,236132.602,5219.503,4126.493,19419.608,11343.154,4373.989,19936.994,3918.037,27334.583,34409.395,56817.803,124485.35,597.788,27975.705,93589.947,143336.646,250.481,4043.384,5761.264,13940.927,331.726,123437.89,232.483,348.551,7424.319,6635.288,15435.961,259.213,560.881,396.453,3789.618,211.98,951.127,880.799,366.268,362.988,1161.665,101.458,1113.264,185.561,9180.918,4099.871,2631.968,11749.424,176.42,123.435,247.248,2782.901,392.274,201.723,369.661,61.137,109.443,3849.689,9150.55,43.829
